suite,subgroup_type,subgroup,evaluation_distribution,budget,candidate_policy_id,baseline_policy_id,candidate_score,baseline_score,difference,criterion_edge_count,shared_fact_count,all_trial_shared_fact_count,max_trials_per_fact,max_trial_coverage_fraction,shared_fact_edge_fraction
synthetic_graph_stress,graph_topology,gated_hub,similar_heldout,3,clarifytrial_rule_v1,random,0.8026704203941097,0.6462386250766927,0.15643179531741702,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,3,clarifytrial_exact_coverage_v3,authored_order,0.7854072469627031,0.5945011144951573,0.19090613246754584,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,3,clarifytrial_exact_coverage_v3,widest_impact,0.7854072469627031,0.7854072469627031,0.0,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,3,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.7854072469627031,0.7854072469627031,0.0,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,3,widest_impact,random,0.7854072469627031,0.6241255109651858,0.16128173599751738,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,3,clarifytrial_rule_v1,random,0.7854072469627031,0.6241255109651858,0.16128173599751738,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,3,clarifytrial_exact_coverage_v3,authored_order,0.7549258724425579,0.6220767953192156,0.13284907712334237,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,3,clarifytrial_exact_coverage_v3,widest_impact,0.7549258724425579,0.7091999558611841,0.045725916581373816,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,3,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.7549258724425579,0.7075198663931814,0.0474060060493765,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,3,widest_impact,random,0.7091999558611841,0.6213916359028211,0.08780831995836302,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,3,clarifytrial_rule_v1,random,0.7075198663931814,0.6213916359028211,0.08612823049036034,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,3,clarifytrial_exact_coverage_v3,authored_order,0.738363844648692,0.6075037970504472,0.13086004759824477,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,3,clarifytrial_exact_coverage_v3,widest_impact,0.738363844648692,0.6975970738677626,0.040766770780929384,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,3,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.738363844648692,0.6981971871524517,0.040166657496240266,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,3,widest_impact,random,0.6975970738677626,0.6011883043206789,0.09640876954708366,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,3,clarifytrial_rule_v1,random,0.6981971871524517,0.6011883043206789,0.09700888283177278,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,3,clarifytrial_exact_coverage_v3,authored_order,0.7005617902921147,0.6077856385473732,0.09277615174474152,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,3,clarifytrial_exact_coverage_v3,widest_impact,0.7005617902921147,0.6740545136778645,0.02650727661425023,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,3,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.7005617902921147,0.6771756121152596,0.023386178176855177,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,3,widest_impact,random,0.6740545136778645,0.6091527174351569,0.06490179624270764,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,3,clarifytrial_rule_v1,random,0.6771756121152596,0.6091527174351569,0.0680228946801027,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,3,clarifytrial_exact_coverage_v3,authored_order,0.6704964706419776,0.5808042445663336,0.08969222607564398,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,3,clarifytrial_exact_coverage_v3,widest_impact,0.6704964706419776,0.6297514252751981,0.040745045366779475,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,3,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.6704964706419776,0.6339017871330164,0.03659468350896122,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,3,widest_impact,random,0.6297514252751981,0.5658716736380018,0.06387975163719628,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,3,clarifytrial_rule_v1,random,0.6339017871330164,0.5658716736380018,0.06803011349501453,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,3,clarifytrial_exact_coverage_v3,authored_order,0.7981253636649515,0.6359299425339396,0.16219542113101182,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,3,clarifytrial_exact_coverage_v3,widest_impact,0.7981253636649515,0.7981253636649515,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,3,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.7981253636649515,0.7981253636649515,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,3,widest_impact,random,0.7981253636649515,0.6360941618832342,0.16203120178171726,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,3,clarifytrial_rule_v1,random,0.7981253636649515,0.6360941618832342,0.16203120178171726,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,3,clarifytrial_exact_coverage_v3,authored_order,0.7867219573949854,0.6289632687859612,0.1577586886090242,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,3,clarifytrial_exact_coverage_v3,widest_impact,0.7867219573949854,0.7867219573949854,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,3,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.7867219573949854,0.7867219573949854,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,3,widest_impact,random,0.7867219573949854,0.6225921978115367,0.16412975958344866,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,3,clarifytrial_rule_v1,random,0.7867219573949854,0.6225921978115367,0.16412975958344866,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,three_way,similar_heldout,3,clarifytrial_exact_coverage_v3,authored_order,0.7262436471287907,0.6272935204646977,0.09895012666409309,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,3,clarifytrial_exact_coverage_v3,widest_impact,0.7262436471287907,0.6815564342576135,0.04468721287117727,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,3,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.7262436471287907,0.6818212685006294,0.04442237862816134,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,3,widest_impact,random,0.6815564342576135,0.6148895997252863,0.06666683453232713,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,3,clarifytrial_rule_v1,random,0.6818212685006294,0.6148895997252863,0.06693166877534307,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,3,clarifytrial_exact_coverage_v3,authored_order,0.7054779718603126,0.6005223139501722,0.10495565791014039,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,3,clarifytrial_exact_coverage_v3,widest_impact,0.7054779718603126,0.6494585764151554,0.056019395445157216,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,3,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.7054779718603126,0.643446133063745,0.062031838796567595,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,3,widest_impact,random,0.6494585764151554,0.5942955867303977,0.055162989684757635,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,3,clarifytrial_rule_v1,random,0.643446133063745,0.5942955867303977,0.049150546333347256,11,5,0,3,0.6,1.0
